eluts_key,Name,Value000,Value010
1846,"Audit Table","edarwin","DarCollectorNumber"
1847,"Audit Table","edarwin","DarContinent"
1848,"Audit Table","edarwin","DarContinentOcean"
1849,"Audit Table","edarwin","DarCountry"
1850,"Audit Table","edarwin","DarCounty"
1851,"Audit Table","edarwin","DarDateLastModified"
1852,"Audit Table","edarwin","DarDayCollected"
1853,"Audit Table","edarwin","DarDayIdentified"
1854,"Audit Table","edarwin","DarDecimalLatitude"
1855,"Audit Table","edarwin","DarDecimalLongitude"
1856,"Audit Table","edarwin","DarEndDayCollected"
1857,"Audit Table","edarwin","DarEndJulianDay"
1858,"Audit Table","edarwin","DarEndLatitude"
1859,"Audit Table","edarwin","DarEndLongitude"
1860,"Audit Table","edarwin","DarEndMonthCollected"
1861,"Audit Table","edarwin","DarEndTimeOfDay"
1862,"Audit Table","edarwin","DarEndYearCollected"
1863,"Audit Table","edarwin","DarFamily"
1864,"Audit Table","edarwin","DarFieldNumber"
1865,"Audit Table","edarwin","DarGenus"
1866,"Audit Table","edarwin","DarGeorefMethod"
1867,"Audit Table","edarwin","DarHigherGeography"
1868,"Audit Table","edarwin","DarHigherTaxon"
1869,"Audit Table","edarwin","DarIdentificationModifier"
1870,"Audit Table","edarwin","DarIdentificationQualifier"
1871,"Audit Table","edarwin","DarIdentifiedBy"
1872,"Audit Table","edarwin","DarIndividualCount"
1873,"Audit Table","edarwin","DarInfraspecificEpithet"
1874,"Audit Table","edarwin","DarInfraspecificRank"
1875,"Audit Table","edarwin","DarInstitutionCode"
1876,"Audit Table","edarwin","DarIsland"
1877,"Audit Table","edarwin","DarIslandGroup"
1878,"Audit Table","edarwin","DarJulianDay"
1879,"Audit Table","edarwin","DarKingdom"
1880,"Audit Table","edarwin","DarLatitude"
1881,"Audit Table","edarwin","DarLatLongComments"
1882,"Audit Table","edarwin","DarLifeStage"
1883,"Audit Table","edarwin","DarLocality"
1884,"Audit Table","edarwin","DarLongitude"
1885,"Audit Table","edarwin","DarMaximumDepth"
1886,"Audit Table","edarwin","DarMaximumDepthInMeters"
1887,"Audit Table","edarwin","DarMaximumElevation"
1888,"Audit Table","edarwin","DarMaximumElevationInMeters"
1889,"Audit Table","edarwin","DarMinimumDepth"
1890,"Audit Table","edarwin","DarMinimumDepthInMeters"
1891,"Audit Table","edarwin","DarMinimumElevation"
1892,"Audit Table","edarwin","DarMinimumElevationInMeters"
1893,"Audit Table","edarwin","DarMonthCollected"
1894,"Audit Table","edarwin","DarMonthIdentified"
1895,"Audit Table","edarwin","DarObservedIndividualCount"
1896,"Audit Table","edarwin","DarOrder"
1897,"Audit Table","edarwin","DarPhylum"
1898,"Audit Table","edarwin","DarPreparationType"
1899,"Audit Table","edarwin","DarPreviousCatalogNumber"
1900,"Audit Table","edarwin","DarRelatedCatalogItem"
1901,"Audit Table","edarwin","DarScientificName"
1902,"Audit Table","edarwin","DarScientificNameAuthor"
1903,"Audit Table","edarwin","DarSex"
1904,"Audit Table","edarwin","DarSpecies"
1905,"Audit Table","edarwin","DarSpecificEpithet"
1906,"Audit Table","edarwin","DarStartDayCollected"
1907,"Audit Table","edarwin","DarStartJulianDay"
1908,"Audit Table","edarwin","DarStartLatitude"
1909,"Audit Table","edarwin","DarStartLongitude"
1910,"Audit Table","edarwin","DarStartMonthCollected"
1911,"Audit Table","edarwin","DarStartTimeOfDay"
1912,"Audit Table","edarwin","DarStartYearCollected"
1913,"Audit Table","edarwin","DarStateProvince"
1914,"Audit Table","edarwin","DarSubspecies"
1915,"Audit Table","edarwin","DarTimeCollected"
1916,"Audit Table","edarwin","DarTimeOfDay"
1917,"Audit Table","edarwin","DarTypeStatus"
1918,"Audit Table","edarwin","DarWaterBody"
1919,"Audit Table","edarwin","DarYearCollected"
1920,"Audit Table","edarwin","DarYearIdentified"
1921,"Audit Table","edarwin","DeaAuthorisedByRef"
1922,"Audit Table","edarwin","DeaDeaccessionDate"
1923,"Audit Table","edarwin","DeaDeaccessionNotes"
1924,"Audit Table","edarwin","DeaTransferOfTitle"
1925,"Audit Table","edarwin","EcbDescription"
1926,"Audit Table","edarwin","EcbEconomicBotanyNotes"
1927,"Audit Table","edarwin","EcbHasReferences"
1928,"Audit Table","edarwin","EcbNameOfObject"
1929,"Audit Table","edarwin","EcbSource"
1930,"Audit Table","edarwin","EcbUse"
1931,"Audit Table","edarwin","EcoHabitatMicrohabitat"
1932,"Audit Table","edarwin","ExtendedData"
1933,"Audit Table","edarwin","FMNHCollectorDataLocal"
1934,"Audit Table","edarwin","FMNHIdentifiedByDataLocal"
1935,"Audit Table","edarwin","IdeApplicableCode_tab"
1936,"Audit Table","edarwin","IdeAuthorLocal_tab"
1937,"Audit Table","edarwin","IdeClassLocal_tab"
1938,"Audit Table","edarwin","IdeDateIdentified0"
1939,"Audit Table","edarwin","IdeFamily_tab"
1940,"Audit Table","edarwin","IdeFamilyLocal_tab"
1941,"Audit Table","edarwin","IdeFamilyNumber_tab"
1942,"Audit Table","edarwin","IdeFamilyNumberLocal_tab"
1943,"Audit Table","edarwin","IdeFiledAs_tab"
1944,"Audit Table","edarwin","IdeFiledAsApplicableCode"
1945,"Audit Table","edarwin","IdeFiledAsAuthor"
1946,"Audit Table","edarwin","IdeFiledAsClass"
1947,"Audit Table","edarwin","IdeFiledAsDateIdentified"
1948,"Audit Table","edarwin","IdeFiledAsFamily"
1949,"Audit Table","edarwin","IdeFiledAsFamilyNumber"
1950,"Audit Table","edarwin","IdeFiledAsGenus"
1951,"Audit Table","edarwin","IdeFiledAsIdentifiedByLocal"
1952,"Audit Table","edarwin","IdeFiledAsIdentifiedByRef_tab"
1953,"Audit Table","edarwin","IdeFiledAsIdentifiedByRefLocal"
1954,"Audit Table","edarwin","IdeFiledAsKingdom"
1955,"Audit Table","edarwin","IdeFiledAsListedYesNo"
1956,"Audit Table","edarwin","IdeFiledAsName"
1957,"Audit Table","edarwin","IdeFiledAsOrder"
1958,"Audit Table","edarwin","IdeFiledAsOtherRank"
1959,"Audit Table","edarwin","IdeFiledAsOtherValue"
1960,"Audit Table","edarwin","IdeFiledAsPhylum"
1961,"Audit Table","edarwin","IdeFiledAsQualifiedName"
1962,"Audit Table","edarwin","IdeFiledAsQualifier"
1963,"Audit Table","edarwin","IdeFiledAsQualifierRank"
1964,"Audit Table","edarwin","IdeFiledAsRef"
1965,"Audit Table","edarwin","IdeFiledAsScientificName"
1966,"Audit Table","edarwin","IdeFiledAsSpecies"
1967,"Audit Table","edarwin","IdeFiledAsSubfamily"
1968,"Audit Table","edarwin","IdeFiledAsSubSpecies"
1969,"Audit Table","edarwin","IdeFiledAsTribe"
1970,"Audit Table","edarwin","IdeFiledAsTypeStatus"
1971,"Audit Table","edarwin","IdeFilingFamilyRef_tab"
1972,"Audit Table","edarwin","IdeGenusLocal_tab"
1973,"Audit Table","edarwin","IdeIdentificationNotes_tab"
1974,"Audit Table","edarwin","IdeIdentificationUpdated0"
1975,"Audit Table","edarwin","IdeIdentifiedByBriefNameLocal_tab"
1976,"Audit Table","edarwin","IdeIdentifiedByRef_nesttab"
1977,"Audit Table","edarwin","IdeIdentifiedByRef0"
1978,"Audit Table","edarwin","IdeIdentifiedByRefLocal_tab"
1979,"Audit Table","edarwin","IdeKingdomLocal_tab"
1980,"Audit Table","edarwin","IdeLotLabelNotes"
1981,"Audit Table","edarwin","IdeNamePartsLocal_tab"
1982,"Audit Table","edarwin","IdeOrderLocal_tab"
1983,"Audit Table","edarwin","IdeOtherDateIdentified0"
1984,"Audit Table","edarwin","IdeOtherIdentifiedByRef_tab"
1985,"Audit Table","edarwin","IdeOtherQualifiedName_tab"
1986,"Audit Table","edarwin","IdeOtherRankLocal_tab"
1987,"Audit Table","edarwin","IdeOtherValueLocal_tab"
1988,"Audit Table","edarwin","IdePhylumLocal_tab"
1989,"Audit Table","edarwin","IdeQualifiedName_tab"
1990,"Audit Table","edarwin","IdeQualifier_tab"
1991,"Audit Table","edarwin","IdeQualifierRank_tab"
1992,"Audit Table","edarwin","IdeScientificNameLocal_tab"
1993,"Audit Table","edarwin","IdeSpeciesLocal_tab"
1994,"Audit Table","edarwin","IdeSubfamilyLocal_tab"
1995,"Audit Table","edarwin","IdeSubGenusLocal_tab"
1996,"Audit Table","edarwin","IdeSubSpeciesLocal_tab"
1997,"Audit Table","edarwin","IdeTaxonLocal_tab"
1998,"Audit Table","edarwin","IdeTaxonRef_tab"
1999,"Audit Table","edarwin","IdeTaxonRefLocal0"
2000,"Audit Table","edarwin","IdeTribeLocal_tab"
2001,"Audit Table","edarwin","IdeTypeStatus_tab"
2002,"Audit Table","edarwin","irn"
2003,"Audit Table","edarwin","ListedYesNoLocal_tab"
2004,"Audit Table","edarwin","LocFisPermanantLocation_tab"
2005,"Audit Table","edarwin","LocIndependentlyMoveable"
2006,"Audit Table","edarwin","LotCatalogueNoLocal_tab"
2007,"Audit Table","edarwin","LotCountDry"
2008,"Audit Table","edarwin","LotCountWet"
2009,"Audit Table","edarwin","LotInventory"
2010,"Audit Table","edarwin","LotKindOfRelationship_tab"
2011,"Audit Table","edarwin","LotLastNameLocal"
2012,"Audit Table","edarwin","LotLotsTypeStatus_tab"
2013,"Audit Table","edarwin","LotNotes_tab"
2014,"Audit Table","edarwin","LotOrganisationAcronymLocal"
2015,"Audit Table","edarwin","LotOtherNo_tab"
2016,"Audit Table","edarwin","LotOwnerLocal_tab"
2017,"Audit Table","edarwin","LotOwnerRef_tab"
2018,"Audit Table","edarwin","LotOwnerRefLocal0"
2019,"Audit Table","edarwin","LotRegionSingleValue"
2020,"Audit Table","edarwin","LotRelatedObjectLocal_tab"
2021,"Audit Table","edarwin","LotRelatedObjectNote_tab"
2022,"Audit Table","edarwin","LotRelatedObjectRef_tab"
2023,"Audit Table","edarwin","LotRelatedObjectRefLocal0"
2024,"Audit Table","edarwin","LotSemaphoront_tab"
2025,"Audit Table","edarwin","LotSlideCount_tab"
2026,"Audit Table","edarwin","LotTotalCount"
2027,"Audit Table","edarwin","LotTotalSpecimens"
2028,"Audit Table","edarwin","LotTypeStatus"
2029,"Audit Table","edarwin","LotWetCount_tab"
2030,"Audit Table","edarwin","MeaFisRemarks_tab"
2031,"Audit Table","edarwin","MeaMeasurementTaken_tab"
2032,"Audit Table","edarwin","MeaMeasurementValue_tab"
2033,"Audit Table","edarwin","MeaPrepType_tab"
2034,"Audit Table","edarwin","MeaSpecimensMeasured_tab"
2035,"Audit Table","edarwin","MeaUnit_tab"
2036,"Audit Table","edarwin","MulHasMultiMedia"
2037,"Audit Table","edarwin","MulMultiMediaRef_tab"
2038,"Audit Table","edarwin","NegDateOfPhotoWork0"
2039,"Audit Table","edarwin","NegMethod_tab"
2040,"Audit Table","edarwin","NegNegativeNumber"
2041,"Audit Table","edarwin","NegNotes"
2042,"Audit Table","edarwin","NegProduct_tab"
2043,"Audit Table","edarwin","NotDate0"
2044,"Audit Table","edarwin","NotFisNotes_tab"
2045,"Audit Table","edarwin","NotKind_tab"
2046,"Audit Table","edarwin","NotNmnhAttributedToRef_nesttab"
2047,"Audit Table","edarwin","NotNotes"
2048,"Audit Table","edarwin","ObjAcquriedFromRef_tab"
2049,"Audit Table","edarwin","ObjCollectionArea"
2050,"Audit Table","edarwin","ObjDateAcquired0"
2051,"Audit Table","edarwin","ObjEcode"
2052,"Audit Table","edarwin","ObjKindOfObject"
2053,"Audit Table","edarwin","ObjObjectNotes"
2054,"Audit Table","edarwin","ObjObjectNumber"
2055,"Audit Table","edarwin","ObjRelatedObjectsLocal"
2056,"Audit Table","edarwin","ObjRelatedObjectsRef_tab"
2057,"Audit Table","edarwin","ObjRelatedObjectsRefLocal0"
2058,"Audit Table","edarwin","ObjRelatedObjectsRelationship_tab"
2059,"Audit Table","edarwin","ObjRepositoryLocal"
2060,"Audit Table","edarwin","ObjRepositoryRef"
2061,"Audit Table","edarwin","ObjRepositoryRefLocal"
2062,"Audit Table","edarwin","ObjStorageLocation"
2063,"Audit Table","edarwin","PreCount_tab"
2064,"Audit Table","edarwin","PreOriginalCount_tab"
2065,"Audit Table","edarwin","PrePrepRemarks_tab"
2066,"Audit Table","edarwin","PrePrepType_tab"
2067,"Audit Table","edarwin","PriAccessionNumberDataLocal"
2068,"Audit Table","edarwin","PriAccessionNumberRef"
2069,"Audit Table","edarwin","PriAccessionNumberRefLocal"
2070,"Audit Table","edarwin","PriAdditionalNumber"
2071,"Audit Table","edarwin","PriAlcohol"
2072,"Audit Table","edarwin","PriAssociatedLots"
2073,"Audit Table","edarwin","PriCandS"
2074,"Audit Table","edarwin","PriCataloguedByDataLocal"
2075,"Audit Table","edarwin","PriCataloguedByRef"
2076,"Audit Table","edarwin","PriCataloguedByRefLocal"
2077,"Audit Table","edarwin","PriCatalogueNo"
2078,"Audit Table","edarwin","PriCollectingEventNoLocal"
2079,"Audit Table","edarwin","PriCollectionEventCodeLocal"
2080,"Audit Table","edarwin","PriCommentLocal"
2081,"Audit Table","edarwin","PriConditionNotes"
2082,"Audit Table","edarwin","PriContinentLocal"
2083,"Audit Table","edarwin","PriCountryLocal"
2084,"Audit Table","edarwin","PriCountyShireLocal"
2085,"Audit Table","edarwin","PriDateCat"
2086,"Audit Table","edarwin","PriDateVisitedFromLocal"
2087,"Audit Table","edarwin","PriDateVisitedToLocal"
2088,"Audit Table","edarwin","PriDepthFromMetLocal"
2089,"Audit Table","edarwin","PriDepthToMetLocal"
2090,"Audit Table","edarwin","PriDeterminationLocal"
2091,"Audit Table","edarwin","PriDistrictCountyShireLocal"
2092,"Audit Table","edarwin","PriDrainageBasinLocal"
2093,"Audit Table","edarwin","PriDrainageDivisionLocal"
2094,"Audit Table","edarwin","PriElevationASLFromMtLocal"
2095,"Audit Table","edarwin","PriElevationASLToMtLocal"
2096,"Audit Table","edarwin","PriEndLatitudeDecLocal"
2097,"Audit Table","edarwin","PriEndLongitudeDecLocal"
2098,"Audit Table","edarwin","PriHistory"
2099,"Audit Table","edarwin","PriIDHistory"
2100,"Audit Table","edarwin","PriInventory"
2101,"Audit Table","edarwin","PriIslandGroupLocal"
2102,"Audit Table","edarwin","PriIslandNameLocal"
2103,"Audit Table","edarwin","PriLatitudeDec"
2104,"Audit Table","edarwin","PriLatitudeDms"
2105,"Audit Table","edarwin","PriLocalityNotes"
2106,"Audit Table","edarwin","PriLongitudeDec"
2107,"Audit Table","edarwin","PriLongitudeDms"
2108,"Audit Table","edarwin","PriMount"
2109,"Audit Table","edarwin","PriMultimedia"
2110,"Audit Table","edarwin","PriOtherNumbersLocal_tab"
2111,"Audit Table","edarwin","PriParticipantBriefNameLocal_tab"
2112,"Audit Table","edarwin","PriParticipantRoleLocal_tab"
2113,"Audit Table","edarwin","PriPreciseLocationLocal"
2114,"Audit Table","edarwin","PriPreviousNumber"
2115,"Audit Table","edarwin","PriPrimaryParticipantLocal"
2116,"Audit Table","edarwin","PriPrimaryPrepIndicators_tab"
2117,"Audit Table","edarwin","PriProvinceLocal"
2118,"Audit Table","edarwin","PriRiverBasinLocal"
2119,"Audit Table","edarwin","PriSeaGulfLocal"
2120,"Audit Table","edarwin","PriSexAgeNotes"
2121,"Audit Table","edarwin","PriSiteCENumberDataLocal"
2122,"Audit Table","edarwin","PriSiteCENumberRef"
2123,"Audit Table","edarwin","PriSiteNumberLocal"
2124,"Audit Table","edarwin","PriSiteRef"
2125,"Audit Table","edarwin","PriSiteRefLocal"
2126,"Audit Table","edarwin","PriSiteSummary"
2127,"Audit Table","edarwin","PriSkeleton"
2128,"Audit Table","edarwin","PriTownshipLocal"
2129,"Audit Table","edarwin","PriVerified"
2130,"Audit Table","edarwin","PriXray"
2131,"Audit Table","edarwin","PrvCurrentStorage_tab"
2132,"Audit Table","edarwin","PrvEventSequence_tab"
2133,"Audit Table","edarwin","PrvPreservation_tab"
2134,"Audit Table","edarwin","PrvSeries_tab"
2135,"Audit Table","edarwin","RefReferenceNote_tab"
2136,"Audit Table","edarwin","RefReferenceType_tab"
2137,"Audit Table","edarwin","RelIsParent"
2138,"Audit Table","edarwin","SecCanDelete_tab"
2139,"Audit Table","edarwin","SecCanDisplay_tab"
2140,"Audit Table","edarwin","SecCanEdit_tab"
2141,"Audit Table","edarwin","SecRecordStatus"
2142,"Audit Table","edarwin","SummaryData"
2143,"Audit Table","edarwin","TaxTaxonomyRef_tab"
2144,"Audit Table","edarwin","TypDateVerified"
2145,"Audit Table","edarwin","TypICBNType"
2146,"Audit Table","edarwin","TypInformalType"
2147,"Audit Table","edarwin","TypTypeNotes"
2148,"Audit Table","edarwin","TypVerifiedByRef_tab"
2149,"Audit Table","edarwin","ValValuationPeriodType"
2150,"Audit Table","edarwin","XraCountXrayed_tab"
2151,"Audit Table","edarwin","XraDateXrayed0"
2152,"Audit Table","edarwin","XraExposureNotes_tab"
2153,"Audit Table","edarwin","XraExposureTime_tab"
2154,"Audit Table","edarwin","XraFilmType_tab"
2155,"Audit Table","edarwin","XraKv_tab"
2156,"Audit Table","edarwin","XraMa_tab"
2157,"Audit Table","edarwin","XraSpecimensXrayed_tab"
2158,"Audit Table","edarwin","XraView_tab"
2159,"Audit Table","edarwin","XraXrayNumber_tab"
2160,"Audit Table","edarwin","XraXrayPreparedByDataLocal_tab"
2161,"Audit Table","edarwin","XraXrayPreparedByRef_tab"
2162,"Audit Table","edarwin","XraXrayPreparedByRefLocal0"
2163,"Audit Table","edarwin","XraXrayRemarks_tab"
2164,"Audit Table","edarwin","XraXraySystem_tab"
2165,"Audit Table","edarwin",""
2166,"Audit Table","edocuments","AdmPublishWebNoPassword"
2167,"Audit Table","edocuments","AdmPublishWebNoPasswordFlag"
2168,"Audit Table","edocuments","AdmPublishWebPassword"
2169,"Audit Table","edocuments","AdmPublishWebPasswordFlag"
2170,"Audit Table","edocuments","DocMultiMedia"
2171,"Audit Table","edocuments","DocPageNumber"
2172,"Audit Table","edocuments","DocText"
2173,"Audit Table","edocuments","irn"
2174,"Audit Table","edocuments","SecCanDelete_tab"
2175,"Audit Table","edocuments","SecCanDisplay_tab"
2176,"Audit Table","edocuments","SecCanEdit_tab"
2177,"Audit Table","edocuments",""
2178,"Audit Table","eevents","AdmDateInserted"
2179,"Audit Table","eevents","AdmDateModified"
2180,"Audit Table","eevents","AdmImportIdentifier"
2181,"Audit Table","eevents","AdmInsertedBy"
2182,"Audit Table","eevents","AdmModifiedBy"
2183,"Audit Table","eevents","AdmOriginalData"
2184,"Audit Table","eevents","AdmPublishWebNoPassword"
2185,"Audit Table","eevents","AdmPublishWebNoPasswordFlag"
2186,"Audit Table","eevents","AdmPublishWebPassword"
2187,"Audit Table","eevents","AdmPublishWebPasswordFlag"
2188,"Audit Table","eevents","AdmSystemIdentifier"
2189,"Audit Table","eevents","AdmTimeInserted"
2190,"Audit Table","eevents","AdmTimeModified"
2191,"Audit Table","eevents","DatCommencementDate"
2192,"Audit Table","eevents","DatCommenceNotifyDate"
2193,"Audit Table","eevents","DatCommenceNotifyRef_tab"
2194,"Audit Table","eevents","DatCommenceNotifyTime"
2195,"Audit Table","eevents","DatCompleteNotifyDate"
2196,"Audit Table","eevents","DatCompleteNotifyRef_tab"
2197,"Audit Table","eevents","DatCompleteNotifyTime"
2198,"Audit Table","eevents","DatCompletionDate"
2199,"Audit Table","eevents","DatPreparationRequirements"
2200,"Audit Table","eevents","EveAssocFundEventRef_tab"
2201,"Audit Table","eevents","EveAssociatedRecordsRef_tab"
